"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,401.473385818809,390.063460285517,118.529366842437,100.607093557914,787.513922160239,0.947350369378782,2.69993167345289,0.729724738655303,1.25045140633429,478.615150544961,9.52396288069417,344.478508567737,0.999852046756971,0.270275261344697,1.31994607987989,159.542420916001,0.705496585290558,120.870407774929,0.000147953243029297,577.941909274504,0.880940461262687,3.30392938630954,3.07061672230876,1.21130878849892,523.071337512892,5.20429827258452,410.232118643373,0.98943116251724,0.929383277691237,1.37501776994407,150.402055412056,0.665077889032111,109.381899419506,0.0105688374827601,634.677619361812,2.83795011587369,0.55,0.55,0.3,0.3,1,4,508.446549742405,140.334091718071,0.949337436079193,0.944312194083672,510.702077839761,0.976587516183313,1,9.9,0.25,2,0,0.1,0,0.25,0.5,0.05,-0.93702768274913,28.3241776524363,33.0176243293948,3002,60,452.891634631308,541.752317548307
2067,435.996028363344,390.064610633861,134.475833256426,100.671288373035,783.801191682725,0.896413151046801,3.14793777158232,0.758916344683125,1.22017262263332,521.144526879897,10.3702549403831,384.396490702822,0.999939414520319,0.241083655316875,1.3611721572898,148.995980297332,0.658860224874803,109.461525126987,6.0585479681019e-05,605.734918995847,0.809848749894814,4.17386215212497,3.22688315181394,1.17269942400547,594.209489023128,5.91208731103561,481.367179872802,0.995102050242912,0.773116848186059,1.44804745843935,135.246204593647,0.598058716713105,93.3990138274956,0.00489794975708835,687.391898981851,2.87414655813642,0.55,0.55,0.3,0.3,1,4,532.756617764247,151.988543486746,0.944690536600578,0.94012943621507,514.414808317275,0.97583620975861,1,9.9,0.25,2,0,0.1,0,0.25,0.5,0.05,-0.662077463546747,24.6602278830222,28.6053847103355,3002,60,452.891634631308,541.752317548307
2072,473.489574472991,390.065070093806,151.554411464792,100.700594836677,781.355092782345,0.848210955011112,3.67032795862433,0.785882274465677,1.19309342635054,566.763871480046,11.2780342785814,427.53356364749,0.999976617105488,0.214117725534323,1.40659987860557,138.975996173167,0.614551855077744,98.8027926683319,2.33828945120917e-05,636.917959110218,0.747651662950872,5.21122483472138,3.35600463572988,1.14193580391669,669.378652231024,6.65998290037258,556.869937380356,0.997807197925344,0.643995364270118,1.52736342404381,122.026920692911,0.539603043304052,79.8938345464864,0.00219280207465644,746.008590664328,2.89785177796668,0.55,0.55,0.3,0.3,1,4,560.062887522783,164.956130943228,0.940068658401589,0.935939030749374,516.860907217655,0.975334655070001,1,9.9,0.25,2,0,0.1,0,0.25,0.5,0.05,-0.417793492833287,21.0532509638197,24.6419691117056,3002,60,452.891634631308,541.752317548307
2077,514.208423824923,390.065242743423,169.840985251668,100.713499837924,780.03231634339,0.802599218957988,4.27942908687325,0.810585579700958,1.16896483811722,615.784869317544,12.2535031145498,474.100130572289,0.999991545752468,0.189414420299042,1.45647392933535,129.5047472771,0.572669992459335,88.9166257415937,8.45424753204149e-06,671.785360254368,0.692769988694041,6.44039793440872,3.46239434567045,1.1172717380631,749.11105528773,7.45328044458527,636.958296069558,0.999056203042363,0.537605654329546,1.61276001601815,110.498684983613,0.488625184997538,68.5152681652107,0.000943796957637244,810.737211114631,2.91062415053786,0.55,0.55,0.3,0.3,1,4,590.623321007211,179.28142759977,0.93547069250517,0.93173724441845,518.183683656609,0.975061248349804,1,9.9,0.25,2,0,0.1,0,0.25,0.5,0.05,-0.201251113050785,17.5012875160403,21.0613347349999,3002,60,452.891634631308,541.752317548307
2082,557.493547047902,390.303330868098,189.331621721672,100.762169074911,778.482025458083,0.787514967173043,1.94164566310666,0.660054230004064,1.1613184669131,460.004150418593,3.05120752972653,396.105085318525,0.881171531332903,0.339945769995936,1.47466208938467,236.914571571509,1.04763623548921,160.656853713765,0.118828468667097,696.918721990102,0.655344737736957,3.23449218432847,3.05537669550939,1.10183935251372,668.576365532521,4.43466703257721,606.782072184332,0.971269097917707,0.944623304490605,1.68131258109832,206.702111933323,0.914036738969153,122.940917862099,0.0287309020822935,875.278477465844,2.92555190789747,0.55,0.55,0.3,0.3,1,4,621.02427316538,194.990162817453,0.930886088524678,0.927520590109881,519.733974541917,0.974738861636654,0,9.9,0,0,0,0,0,0,0,0,-0.00924309245790634,0,0,3002,60,452.891634631308,541.752317548307
2087,600.323793657981,391.508966693195,209.735301401306,100.949392732056,771.9110640587,0.75096314680085,2.2156637272323,0.689022209775431,1.14349964931197,505.287127263284,3.35156951513736,441.877815675159,0.912386005123189,0.310977790224569,1.52271074044492,228.052263099719,1.00844710742696,149.767291345883,0.0876139948768108,733.339390363003,0.61267415165539,3.89968073099777,3.18362027658373,1.08565025741854,754.85122338122,5.00692816468763,695.298709895859,0.984495101810695,0.816379723416273,1.77198638866225,193.56744191417,0.855955228144462,109.237544460092,0.0155048981893049,948.418665295391,2.98833327091444,0.55,0.55,0.3,0.3,1,4,653.478730752472,211.283968161181,0.926319627323111,0.923266877205263,526.3049359413,0.973348861256472,0,9.9,0,0,0,0,0,0,0,0,-1.24359002959383,0,0,3002,60,452.891634631308,541.752317548307
2092,647.970860399277,392.381710164863,231.657942695381,101.048746530474,766.499696288572,0.714566574956735,2.54353069989022,0.717795587313247,1.12678151459181,555.813341023838,3.68670989101111,493.275168101412,0.938220458788187,0.282204412686753,1.57687408574916,218.520398062357,0.966297200231743,138.57821625532,0.0617795412118128,774.333739086195,0.573572211976565,4.68369554762271,3.29623253629884,1.07214906548615,847.270351143138,5.61994423913243,790.254245811381,0.991997876670091,0.703767463701158,1.86924861961402,180.897827907107,0.799930195005228,96.7756915848149,0.00800212332990924,1028.16817905025,3.03944968773085,0.55,0.55,0.3,0.3,1,4,690.008794899709,229.050166087919,0.921777069227225,0.919007540119429,531.716303711427,0.972175292481817,0,9.9,0,0,0,0,0,0,0,0,-1.0139045063719,0,0,3002,60,452.891634631308,541.752317548307
2097,700.726892620165,392.985368580026,255.206080930561,101.099178685826,762.202903654277,0.678757262322581,2.93399783647439,0.745805655832238,1.11135998104856,611.806926430906,4.0581153430162,550.502930520919,0.958354534144937,0.254194344167762,1.63734525247759,208.52330524077,0.922090055774683,127.35451177767,0.0416454658550629,820.330231671676,0.537729581050358,5.60316733889212,3.39423010281137,1.06090069453699,946.134322022296,6.27570895797389,891.82175758233,0.996045832044462,0.60576989718863,1.97292604298375,168.857052591503,0.746685886559625,85.5871172627089,0.0039541679555376,1114.9913746138,3.07966852300674,0.55,0.55,0.3,0.3,1,4,730.996269442631,248.392203479589,0.917257491821246,0.914743744823465,536.013096345723,0.971224669622709,0,9.9,0,0,0,0,0,0,0,0,-0.794134014988897,0,0,3002,60,452.891634631308,541.752317548307
2102,758.867446131507,393.384429214834,280.524910680216,101.12364689082,758.963304382582,0.643896897893973,3.39676721199692,0.772560167099267,1.09734796939144,673.462943787034,4.4670797061394,613.718676820916,0.973151977870884,0.227439832900733,1.7042293152531,198.265851545097,0.876731595532419,116.33754317602,0.026848022129116,871.728795332131,0.504789676790948,6.67871973802414,3.47907982886881,1.05151243591721,1051.94892110118,6.9775771936641,1000.41510225562,0.998132114708423,0.520920171131192,2.08307040389949,157.507570666888,0.696498477488978,75.6131767663902,0.00186788529157667,1209.45649176806,3.1097792144516,0.55,0.55,0.3,0.3,1,4,776.797529520462,269.436669953631,0.912759927204976,0.910477003915746,539.252695617418,0.970496851469672,0,9.9,0,0,0,0,0,0,0,0,-0.586414197924235,0,0,3002,60,452.891634631308,541.752317548307
2107,822.677316985268,393.63671693685,307.786387052943,101.134978691802,756.715996041299,0.610253490616634,3.94280089990592,0.797685559210157,1.08477726454479,740.983229695612,4.91494176257099,683.074077890594,0.98343730656418,0.202314440789843,1.7775846942697,187.933210047024,0.831040654827938,105.723913269985,0.0165626934358201,928.916439742636,0.474413267794098,7.93531997179486,3.55233835916046,1.04365375067975,1165.35946982899,7.72982936337566,1116.61503546551,0.999159293167204,0.44766164083954,2.19988314309269,146.85727531733,0.649402871453233,66.7568528712266,0.000840706832796467,1312.21674514632,3.13056090683831,0.55,0.55,0.3,0.3,1,4,827.757439454663,292.32908539997,0.908283456609074,0.906208909630221,541.500003958701,0.969986323411558,0,9.9,0,0,0,0,0,0,0,0,-0.392008621649375,0,0,3002,60,452.891634631308,541.752317548307
2112,892.474544639985,393.789341728856,337.18180509642,101.139969465648,755.392128434533,0.577999735978879,4.58471310124285,0.820939772219014,1.07361341830184,814.608283866845,5.40329674688878,758.753821422361,0.990220111801331,0.179060227780986,1.85746350988138,177.679227877098,0.785697545672527,95.6569143522204,0.00977988819866882,992.287511743944,0.446302500633813,9.40268671407168,3.61548395045011,1.03705473307562,1287.1085144223,8.53739077616312,1241.11917468916,0.999641088262597,0.384516049549893,2.32365880003552,136.887312484427,0.605315695806136,58.9102464106755,0.000358911737403433,1423.99582690673,3.14276286979862,0.55,0.55,0.3,0.3,1,4,884.227401715029,317.230670339147,0.903827276508477,0.901941007162133,542.823871565467,0.969683402244494,0,9.9,0,0,0,0,0,0,0,0,-0.211513996576013,0,0,3002,60,452.891634631308,541.752317548307
2117,968.628342979492,393.877703804103,368.918068545122,101.142049268362,754.921733303679,0.547226134792146,5.33721155766279,0.84220189102085,1.06377593517999,894.639878321324,5.93414631290534,841.004058030274,0.994474919280115,0.15779810897915,1.94394212473798,167.623087197445,0.741229291587104,86.2284350260888,0.00552508071988511,1062.26296551877,0.420205005158373,11.1158105465201,3.66985287656641,1.03149726411995,1418.01293560726,9.40567980188297,1374.71322991542,0.999855426450141,0.330147123433592,2.45474768614712,127.567209757023,0.564102201545555,51.9675445573992,0.000144573549859417,1545.58014536429,3.14709129313303,0.55,0.55,0.3,0.3,1,4,946.582528573776,344.316616883529,0.89939073047464,0.897674750948365,543.294266696321,0.969575379313054,0,9.9,0,0,0,0,0,0,0,0,-0.0450071131924575,0,0,3002,60,452.891634631308,541.752317548307
2122,1051.56987591352,393.926625655914,403.216724337486,101.142865294699,755.235868341755,0.517960598043258,6.21756416126062,0.861449101434058,1.05515760658361,981.453549451478,6.50998139351165,930.148769556077,0.997017364369551,0.138550898565942,2.03713875258034,157.851776675914,0.698020556460891,77.4870030212577,0.00298263563044865,1139.30532612739,0.395909387371116,13.1156414489008,3.71662640947065,1.02680503330307,1558.95542551732,10.3405513374564,1518.25845701438,0.999945373794445,0.283373590529355,2.59353545547676,118.862308914977,0.525609130022028,45.8302232437099,5.4626205555186e-05,1677.8177344323,3.14420114036765,0.55,0.55,0.3,0.3,1,4,1015.23497611212,373.775845788156,0.894973312652225,0.893411500621888,542.980131658245,0.969647540882835,0,9.9,0,0,0,0,0,0,0,0,0.107826540145426,0,0,3002,60,452.891634631308,541.752317548307
2127,1141.79733736334,393.952487412077,440.314713179147,101.143164941862,756.268144975057,0.490188061805173,7.24608787145348,0.87873037304613,1.04763975115419,1075.50338433305,7.13381394828115,1026.59657878404,0.998464675314682,0.12126962695387,2.13722004427471,148.425385313099,0.656337053854522,69.4478725813505,0.00153532468531814,1223.92876964615,0.373238245179576,15.4499645446052,3.75683838167835,1.02283479069687,1710.8848167043,11.3482989891996,1672.68930648972,0.999980762299068,0.243161618321653,2.74043403618713,110.73713546493,0.489679613025919,40.4086119215635,1.92377009318179e-05,1821.62195216923,3.13469204360326,0.55,0.55,0.3,0.3,1,4,1090.64292663169,405.811830394501,0.890574653726143,0.889152529733497,541.947855024943,0.96988402901684,0,9.9,0,0,0,0,0,0,0,0,0.247571276380289,0,0,3002,60,452.891634631308,541.752317548307
2132,1239.87768433901,393.965509462504,480.466052699652,101.14326722935,757.955734786562,0.463866672012813,8.44667359431983,0.894142632322843,1.04110264481035,1177.32243940937,7.80917974060236,1130.84184857089,0.999248605639935,0.105857367677157,2.24440061686861,139.38296848609,0.616351486645492,62.1025352775734,0.000751394360064772,1316.70540789546,0.352041417673234,18.1744750303271,3.79138933432736,1.01946936071797,1874.82124043972,12.4356892878367,1839.01675977723,0.999993728757484,0.208610665672642,2.89587903450679,103.156830517045,0.456159504546373,35.6219404498068,6.27124251584288e-06,1977.97807095677,3.11910727315444,0.55,0.55,0.3,0.3,1,4,1173.31618897565,440.644064757394,0.886194499271087,0.884899035008892,540.260265213438,0.970268532006372,0,9.9,0,0,0,0,0,0,0,0,0.374987013124077,0,0,3002,60,452.891634631308,541.752317548307
2137,1346.44700805156,393.971735013373,523.943984634049,101.143299470334,760.239959795442,0.438939622321967,9.84736689827746,0.907811728931304,1.03543183751001,1287.52147007567,8.54012991101192,1243.46328114836,0.999651653048025,0.0921882710686958,2.35893909971634,130.747791097424,0.57816673223281,55.4265225046066,0.000348346951975165,1418.2692611731,0.332190350675437,21.3540682053163,3.82106165359875,1.01661225344623,2051.86373522602,13.6100121557542,2018.33464850573,0.999998121644944,0.178938346401247,3.06033047431743,96.0877204052009,0.424899899631798,31.3978249119099,1.87835505571776e-06,2147.95145563123,3.09793490036045,0.55,0.55,0.3,0.3,1,4,1263.81973863135,478.509885528246,0.881832686936369,0.880652142496556,537.976040204558,0.970784812127903,0,9.9,0,0,0,0,0,0,0,0,0.490927243056156,0,0,3002,60,452.891634631308,541.752317548307
2142,1462.2109343632,393.974549883549,571.043324191926,101.143308783047,763.066573182767,0.415343056299305,11.4810277648632,0.919878393122783,1.03052147987259,1406.78774775863,9.33122313088299,1365.12219806671,0.999847682148553,0.0801216068772169,2.48113328065361,122.531516913842,0.541834367793011,49.3853022202676,0.00015231785144687,1529.31926467247,0.313573696624099,25.0643650353289,3.8465337638351,1.01418354239665,2243.19898553432,14.8791388710491,2211.82743730326,0.999999487200685,0.153466236164902,3.23427491946946,89.4975389311666,0.395758117153619,27.6715929101808,5.12799315233181e-07,2332.69652446549,3.07161035582806,0.55,0.55,0.3,0.3,1,4,1362.77639674964,519.666468237799,0.877489125763294,0.876412910632311,535.149426817233,0.97141709065156,0,9.9,0,0,0,0,0,0,0,0,0.596288254275409,0,0,3002,60,452.891634631308,541.752317548307
2147,1587.94585329347,393.975748143787,622.082893705923,101.143311228217,766.385822989896,0.393010945304086,13.3860934451421,0.930488425936252,1.02627570489562,1535.88492173082,10.1875246858405,1496.56170793503,0.999937492163372,0.0695115740637482,2.61131583524107,114.737352463963,0.507368572595646,43.9385197744076,6.25078366279785e-05,1650.62227419479,0.296093973815358,29.3935009125553,3.86839291690982,1.01211669315064,2450.11058231213,16.2515834924763,2420.7787490246,0.99999987349519,0.131607083090176,3.41822793658675,83.355520990886,0.368598113821698,24.3855946815882,1.26504810071815e-07,2533.46610330302,3.04051975080992,0.55,0.55,0.3,0.3,1,4,1470.86950853497,564.39291116333,0.873163778789039,0.872182331408272,531.830177010104,0.972150314328349,0,9.9,0,0,0,0,0,0,0,0,0.691967292404335,0,0,3002,60,452.891634631308,541.752317548307
2152,1724.50133890078,393.976225931347,677.408011588696,101.14331180679,770.152370157592,0.371877875656309,15.6074689812807,0.939786128691424,1.02260885306111,1675.65431584844,11.1146150770227,1638.60728452769,0.999976058154519,0.0602138713085757,2.74985128183913,107.362335165182,0.474756246100435,39.0429605681719,2.39418454807128e-05,1783.01665101363,0.27966504232044,34.4442140532571,3.88714660186879,1.01035609398992,2673.98862325669,17.7365665380616,2646.58038800662,0.999999972061939,0.112853398131208,3.61273645646514,77.6324470380484,0.34329068080225,21.4885442028638,2.79380609757851e-08,2751.62107029474,3.0050035227983,0.55,0.55,0.3,0.3,1,4,1588.84613771824,612.992383934911,0.868856648951348,0.867961330833499,528.063629842408,0.972970326864587,0,9.9,0,0,0,0,0,0,0,0,0.778839000609955,0,0,3002,60,452.891634631308,541.752317548307
2157,1872.80384688338,393.976403366761,737.393054865643,101.143311929031,774.32511317025,0.351880503997993,18.1975708658189,0.94791007638469,1.01944506763582,1827.01771973822,12.1186085350236,1792.16887475382,0.999991493268033,0.0520899236153096,2.89713427158679,100.398989140356,0.443964329978655,34.6545861284387,8.50673196695073e-06,1927.41670887857,0.264210179111233,40.3362792947051,3.90323270337221,1.0088551069196,2916.3396925783,19.3440811808719,2890.74186429301,0.999999994532081,0.0967672966277924,3.81838092049767,72.3006619244906,0.319713527030098,18.9349002705229,5.46791933953017e-09,2988.6403545028,2.96536012183086,0.55,0.55,0.3,0.3,1,4,1717.5210292817,665.794354974361,0.864567767851381,0.863750769489924,523.89088682975,0.973863966306709,0,9.9,0,0,0,0,0,0,0,0,0.857737748595167,0,0,3002,60,452.891634631308,541.752317548307
2162,2033.86162770279,393.97646434472,802.44413461992,101.143311951797,778.866955925401,0.332958224293984,21.2175509686804,0.954990538722757,1.01671758378296,1990.9815691171,13.2061807479537,1958.24445339988,0.999997214932237,0.0450094612772433,3.0535890379006,93.8365399501587,0.414945179659602,30.7299177412142,2.7850677631891e-06,2084.81810906726,0.249660584884182,47.2093430787882,3.91702853130641,1.00757451005537,3178.79735845381,21.0849628786241,3154.9005326456,0.999999999061944,0.0829714686935856,4.03577725543974,67.3340731123642,0.297751271302874,16.6842887628662,9.38055855215225e-10,3246.13143156617,2.92184957035555,0.55,0.55,0.3,0.3,1,4,1857.78141698984,723.156929667154,0.860297186839907,0.859551443589798,519.349044074599,0.974819106001923,0,9.9,0,0,0,0,0,0,0,0,0.929451357580224,0,0,3002,60,452.891634631308,541.752317548307
