"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2162,3038.81970716923,428.049879987883,1204.26295294174,101.887323411791,861.031459064794,0.268960763191673,106.603865427514,0.990706653557222,1.00262942528393,3022.40161335333,20.0475899013727,3014.47527584524,0.999999997772127,0.00929334644277846,3.72779067617909,28.3517075223547,0.125371250663852,7.60549880215233,2.22787277515124e-09,3050.75332087569,0.191142478991551,359.066318436088,3.9888909353772,1.00078249868324,4809.28490889699,31.8999868007137,4805.52459223128,0.999999999999985,0.0111090646227995,5.23579323635057,13.3938625317011,0.0592276601151824,2.55813435082033,1.48769885299771e-14,4822.67877142869,2.06125314189327,0.6,0.6,0.35,0.35,1,4,2718.52628423232,1074.37226330503,0.860452357173794,0.859962446977035,437.184540935206,0.989067824795532,0,9.9,0,0,0,0,0,0,0,0,1.00000000000006,0,0,3003,45,271.744659361755,224.654049914884
2167,3324.99837784732,428.049880002893,1319.39043977095,101.887323411791,866.031459064794,0.253221729716776,132.09479382293,0.992486558104366,1.00212338498861,3310.4801774739,21.9584150171844,3303.46564810633,0.999999999675129,0.00751344189563422,3.95749364049232,25.061397816416,0.110821501144191,6.33264386327562,3.24870796930554e-10,3335.54157529031,0.179800282507159,446.307897686753,3.99105761373612,1.00062966348819,5270.71277201138,34.9606378167515,5267.39608501881,0.999999999999999,0.00894238626388211,5.56522853877244,11.8095888496033,0.052222001892946,2.12203124585577,6.66133814775094e-16,5282.52236086098,2.00377343388614,0.6,0.6,0.35,0.35,1,4,2972.30109774119,1176.81391894081,0.856190370638894,0.855746176858604,432.184540935206,0.989753913202275,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3003,45,271.744659361755,224.654049914884
2172,3638.12771712825,428.049880004914,1445.2599904003,101.887323411791,871.031459064794,0.238403712393856,163.681067790314,0.993927656570254,1.00171452089151,3625.29304847997,24.0465687905676,3619.08804641616,0.999999999960259,0.00607234342974557,4.20175722447067,22.1485178305667,0.0979407458467658,5.27125120451406,3.97414323671796e-11,3647.44156631053,0.169151828236956,554.504944973057,3.99279934402709,1.00050688073606,5774.99939217156,38.3055709682739,5772.0736392367,1,0.00720065597290769,5.91484520837992,10.4146941240572,0.046053777416581,1.76077205018013,0,5785.41408629561,1.94562485148049,0.6,0.6,0.35,0.35,1,4,3250.23517973932,1288.84562307451,0.851947181351108,0.851544300466302,427.184540935206,0.990419339322386,0,9.9,0,0,0,0,0,0,0,0,0.999999999999976,0,0,3003,45,271.744659361755,224.654049914884
2177,3980.74578893972,428.04988000515,1582.88905528875,101.887323411791,876.031459064794,0.224452815060668,202.820196016733,0.995093714854842,1.00138424589581,3969.40192779026,26.3290429870328,3963.9148948657,0.999999999995991,0.00490628514515757,4.46144658789484,19.5710388104683,0.0865431336198908,4.38670247976744,4.00890431961898e-12,3988.97296660073,0.159150747857684,688.674375232296,3.99420016149121,1.00040818031075,6326.22785261872,41.96186934642,6323.6466645581,1,0.00579983850879296,6.28591567288981,9.18609444483081,0.0406209096350418,1.4613772953476,0,6335.41394706355,1.88679164422518,0.6,0.6,0.35,0.35,1,4,3554.57381053791,1411.37184205708,0.847722905025095,0.847357386320518,422.184540935206,0.991064053010772,0,9.9,0,0,0,0,0,0,0,0,0.999999999999917,0,0,3003,45,271.744659361755,224.654049914884
2182,4355.62967239406,428.049880005173,1733.39056133211,101.887323411791,881.031459064794,0.211318295682834,251.318203570369,0.99603675047678,1.00111750242902,4345.60523994065,28.8243995565264,4340.75443631428,0.999999999999673,0.00396324952322003,4.73748616604211,17.291247423404,0.0764618961062923,3.64987818800319,3.27293747659496e-13,4362.89648736405,0.149754505168189,855.033158074353,3.99532728380639,1.00032879641037,6928.86148618726,45.9591382378801,6926.58405021543,1,0.00467271619360867,6.67979100386263,8.10361729338306,0.0358341956713399,1.21315431705829,0,6936.96510348064,1.82725749870399,0.6,0.6,0.35,0.35,1,4,3887.77705989011,1545.3824009279,0.84351764150523,0.843185934587256,417.184540935206,0.991687989708407,0,9.9,0,0,0,0,0,0,0,0,1.00000000000006,0,0,3003,45,271.744659361755,224.654049914884
2187,4765.81797705122,428.049880005174,1897.98192557759,101.887323411791,886.031459064794,0.198952381498485,311.412969151842,0.996799108555849,1.00090210113903,4756.96078316724,31.5529208747483,4752.67339108772,0.999999999999979,0.00320089144415119,5.03086262954158,15.2754100001782,0.0675478630207882,3.0363401120277,2.12052597703405e-14,4772.23619316742,0.140923952169752,1061.28530163734,3.99623453323337,1.00026491912989,7587.78014526261,50.3297457035269,7585.77052953438,1,0.00376546676663477,7.09790566989639,7.14961390076378,0.0316155926691774,1.00728499831812,0,7594.92975916337,1.7670055113825,0.6,0.6,0.35,0.35,1,4,4252.53967173149,1691.96047709762,0.839331475227091,0.839030384775803,412.184540935206,0.992291070164331,0,9.9,0,0,0,0,0,0,0,0,1.00000000000005,0,0,3003,45,271.744659361755,224.654049914884
2192,5214.6354723369,428.049880005174,2077.99491410585,101.887323411791,891.031459064794,0.187310095284279,385.877489236008,0.997415202414659,1.00072818038749,5206.81051515565,34.5367741470274,5203.02177674217,0.999999999999999,0.00258479758534094,5.34262811018642,13.493429029676,0.0596679431692274,2.52561637295118,9.99200722162641e-16,5220.30394418533,0.132622955220451,1316.97745940715,3.99696504673016,1.00021349890926,8308.31982309152,55.109085386566,8306.5463844987,1,0.00303495326983762,7.54178262161832,6.3086272006748,0.0278967494813839,0.8364901929938,0,8314.62845029219,1.70601815979793,0.6,0.6,0.35,0.35,1,4,4651.81284466354,1852.29135301384,0.835164475904478,0.834891122467718,407.184540935206,0.992873200120699,0,9.9,0,0,0,0,0,0,0,0,1.00000000000011,0,0,3003,45,271.744659361755,224.654049914884
2197,5705.72003193405,428.049880005174,2274.88642647985,101.887323411791,896.031459064794,0.176349091873401,478.147833680082,0.997912961450082,1.00058776556334,5698.80766229136,37.8001912239786,5695.46006699663,1,0.00208703854991794,5.67390370391952,11.9185056605408,0.0527036320309113,2.1005829993744,0,5710.7261679519,0.124818077983609,1633.9395680988,3.99755342639077,1.00017209212189,9096.31595217341,60.3358637107662,9094.75081720722,1,0.0024465736092322,8.01303872226929,5.56710672155251,0.0246177459227052,0.694755998879775,0,9101.88305889496,1.64427727196904,0.6,0.6,0.35,0.35,1,4,5088.82808826194,2027.67199844532,0.83101669935383,0.830768485212624,402.184540935206,0.993434269959155,0,9.9,0,0,0,0,0,0,0,0,1.00000000000001,0,0,3003,45,271.744659361755,224.654049914884
2202,6243.05212897745,428.049880005174,2490.25030012725,101.887323411791,901.031459064794,0.166029503932664,592.481700299682,0.998315028080065,1.00047441049204,6236.94637988417,41.3696653377717,6233.98891013796,1,0.00168497191993459,6.02588327251641,10.5268169071373,0.0465495843633613,1.74693342553603,0,6247.4731967913,0.117478310477479,2026.83086060013,3.99802744889738,1.00013873881452,9958.15076078194,66.0524139962666,9956.76937040305,1,0.0019725511026182,8.51339055481435,4.91316318216775,0.0217260075915458,0.577110042178124,0,9963.0639239641,1.58176399389252,0.6,0.6,0.35,0.35,1,4,5567.12336566073,2219.5215656611,0.82688818839269,0.826662767707569,397.184540935206,0.993974154306537,0,9.9,0,0,0,0,0,0,0,0,1.00000000000009,0,0,3003,45,271.744659361755,224.654049914884
2207,6830.98709225626,428.049880005174,2725.83021875434,101.887323411791,906.031459064794,0.156313797144629,734.154879666358,0.998639742416654,1.00038290612204,6825.59416809415,45.2741661169685,6822.98160666641,1,0.00136025758334603,6.39983753447201,9.29721283225154,0.0411122751442163,1.45272638284537,0,6834.89138092639,0.110574836420946,2513.81643229965,3.99840942664895,1.00011186567281,10900.8050270445,72.3050397443863,10899.5857375526,1,0.00159057335105061,9.04466059407498,4.33635681865299,0.0191753698520835,0.479438313195929,0,10905.1413838632,1.51845875498038,0.6,0.6,0.35,0.35,1,4,6090.57170954351,2429.39287179012,0.822778973765857,0.822574226355955,392.184540935205,0.994492711597713,0,9.9,0,0,0,0,0,0,0,0,1.00000000000004,0,0,3003,45,271.744659361755,224.654049914884
2212,7474.29041222033,428.049880005174,2983.53384033938,101.887323411791,911.031459064794,0.14716663360059,909.704700595074,0.998901949227509,1.00030904416341,7469.52732910407,49.5453747739473,7467.21962846097,1,0.00109805077249143,6.79711847509029,8.2109362787924,0.03630876022482,1.20800252472918,0,7477.73826538286,0.104080831743168,3117.40559729863,3.99871729322078,1.00009020884177,11931.9146954205,79.1443901747243,11930.8384283046,1,0.00128270677921598,9.60878378940715,3.82751436186554,0.0169252685081694,0.398334944957867,0,11935.7422097824,1.45434123127978,0.6,0.6,0.35,0.35,1,4,6663.41256828267,2658.98497078427,0.8186890750688,0.818503083292495,387.184540935205,0.994989783593062,0,9.9,0,0,0,0,0,0,0,0,0.999999999999931,0,0,3003,45,271.744659361755,224.654049914884
2217,8178.17635873669,428.049880005174,3265.4482494995,101.887323411791,916.031459064794,0.13855474338501,1127.23168427722,0.999113657226671,1.00024942551601,8173.96972560761,54.2179411899553,8171.93143739201,1,0.00088634277332907,7.2191640724747,7.25136619172371,0.0320655412998022,1.00446064377062,0,8181.22109179933,0.0979712892391475,3865.49070103989,3.99896547016163,1.00007275242463,13059.832776974,86.6258708096687,13058.8827115938,1,0.00103452983836847,10.207814556604,3.37857048096395,0.0149400386668226,0.330978826293251,0,13063.211347455,1.38939030630244,0.6,0.6,0.35,0.35,1,4,7290.28611490238,2910.15690792928,0.814618501646459,0.814449529944019,382.184540935205,0.995465194847858,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3003,45,271.744659361755,224.654049914884
2222,8948.35025961511,428.049880005174,3573.85687385727,101.887323411791,921.031459064794,0.130446803365435,1396.77333647682,0.999284576423156,1.00020130512555,8944.63518883613,59.32976520755,8942.83495032366,1,0.000715423576844418,7.66750337548384,6.40378431864818,0.0283175342570622,0.83518506677463,0,8951.03897315476,0.0922228646764431,4792.63435892841,3.99916556005308,1.00005867939359,14293.6970938682,94.810092823628,14292.8583976048,1,0.000834439946916221,10.8439342336873,2.98243012576995,0.0131883060161547,0.275032111178327,0,14296.679523994,1.32358402927464,0.6,0.6,0.35,0.35,1,4,7976.27082897821,3184.94278095776,0.810567253454426,0.810413730188678,377.184540935205,0.995918752130478,0,9.9,0,0,0,0,0,0,0,0,1.00000000000007,0,0,3003,45,271.744659361755,224.654049914884
2227,9791.05473591416,428.049880005174,3911.25798283273,101.887323411791,926.031459064794,0.122813323402676,1730.76731312792,0.999422555217194,1.00016246642951,9787.77387192999,64.9223040925116,9786.18394556586,1,0.000577444782806185,8.14376192027803,5.65516450287075,0.0250071374316945,0.694416727580082,0,9793.42903643285,0.0868137413089556,5941.66447560286,3.99932690125508,1.00004733235216,15643.5043433888,103.763364309698,15642.7639345775,1,0.000673098744918493,11.5194589851065,2.63284882672571,0.0116424575117811,0.228556638825635,0,15646.1371922156,1.25689957060132,0.6,0.6,0.35,0.35,1,4,8726.92461436531,3485.56821299582,0.806535321873363,0.806395823163342,372.184540935205,0.996350243786062,0,9.9,0,0,0,0,0,0,0,0,0.999999999999975,0,0,3003,45,271.744659361755,224.654049914884
2232,10713.1203027523,428.049880005174,4280.3849323646,101.887323411791,931.031459064794,0.11562653906418,2144.62534043217,0.999533935407475,1.00013111980123,10710.2229576878,71.0409088783435,10708.8188194928,1,0.000466064592525078,8.64966752352675,4.99398321738081,0.0220833937872579,0.577361292072484,0,10715.2169409052,0.0817235095865662,7365.65067632205,3.99945701239603,1.00003818213161,17120.1911369131,113.558227811145,17119.5374764801,1,0.000542987603967273,12.2368482116191,2.32432841160231,0.0102781802361054,0.189945022722053,0,17122.5154653247,1.18931317431814,0.6,0.6,0.35,0.35,1,4,9548.32981604064,3814.46838278772,0.802522690472846,0.802395925765077,367.184540935206,0.996759439041812,0,9.9,0,0,0,0,0,0,0,0,0.999999999999998,0,0,3003,45,271.744659361755,224.654049914884
2237,11722.020733561,428.049880005174,4684.22831475243,101.887323411791,936.031459064794,0.108860310639035,2657.44436910149,0.999623840163209,1.00010582044236,11719.4621191592,77.7351922363829,11718.2220917138,1,0.000376159836791312,9.18705646320043,4.41004984165357,0.0195012403997921,0.480028598857361,0,11723.8721690008,0.0769330598624301,9130.35334030256,3.99956194883158,1.00003080262997,18735.7226517688,124.274048349183,18735.1455600128,1,0.000438051168422693,12.9987134844006,2.05202602281194,0.00907405907287442,0.15786377823271,0,18737.7746777916,1.12080010728376,0.6,0.6,0.35,0.35,1,4,10447.1424897966,4174.30775384503,0.798529335722628,0.798414134883968,362.184540935206,0.997146087249779,0,9.9,0,0,0,0,0,0,0,0,0.999999999999944,0,0,3003,45,271.744659361755,224.654049914884
2242,12825.9336408456,428.049880005174,5126.06019486036,101.887323411791,941.031459064794,0.102490028047862,3292.88778003965,0.999696407386414,1.00008540202226,12823.6741868418,85.0594308813215,12822.579112655,1,0.000303592613585628,9.75788006961246,3.89435505958462,0.0172208380734832,0.399098475468277,0,12827.5685419014,0.0724244861580365,11317.2582512088,3.99964658873201,1.00002485063326,20503.189621958,135.997656762447,20502.6801173736,1,0.000353411267990178,13.8078280383118,1.8116746270916,0.00801122520099904,0.13120634339194,0,20505.0012965851,1.05133460484036,0.6,0.6,0.35,0.35,1,4,11430.6463276883,4568.00166384674,0.794555227651476,0.79445052939991,357.184540935206,0.997509917062481,0,9.9,0,0,0,0,0,0,0,0,0.999999999999985,0,0,3003,45,271.744659361755,224.654049914884
2247,14033.8067584767,428.049880005174,5609.46062670663,101.887323411791,946.031459064794,0.0964925213433892,4080.27730077491,0.999754978668122,1.00006892305993,14031.8115082745,93.0730057343847,14030.844459541,1,0.000245021331878167,10.3642117454986,3.43893575704024,0.015206973917632,0.331808712662964,0,14035.2504440315,0.0681809994417325,14027.3368861497,3.99971486284993,1.00002004961896,22436.91444471,148.824053511761,22436.4646021439,1,0.000285137150074378,14.6671368534804,1.59951348048565,0.00707304861070753,0.109054241224053,0,22438.5139581905,0.980889812643618,0.6,0.6,0.35,0.35,1,4,12506.8116706765,4998.73994703589,0.790600330454853,0.790505171971219,352.184540935206,0.997850635536217,0,9.9,0,0,0,0,0,0,0,0,1.00000000000006,0,0,3003,45,271.744659361755,224.654049914884
2252,15355.4304591519,428.049880005174,6138.346663907,101.887323411791,951.031459064794,0.0908459764698067,5055.94601321414,0.999802252189882,1.00005562361133,15353.6685344531,101.840883389027,15352.8145554634,1,0.000197747810118386,11.0082544375942,3.03675484159147,0.0134285299095175,0.275861614464566,0,15356.7052892947,0.0641868491155591,17385.7058423236,3.99976993916868,1.00001617674623,24552.5672574804,162.857178618867,24552.1700832556,1,0.000230060831319927,15.5797673592895,1.41222723311641,0.00624486882484074,0.0906449499885734,0,24553.9794847135,0.909437724333646,0.6,0.6,0.35,0.35,1,4,13684.3600832905,5470.01277970705,0.786664603053623,0.786578110639247,347.184540935206,0.998167927156379,0,9.9,0,0,0,0,0,0,0,0,0.999999999999999,0,0,3003,45,271.744659361755,224.654049914884
2257,16801.5171237268,428.049880005174,6717.00411066408,101.887323411791,956.031459064794,0.0855298558517712,6264.91490613627,0.99984040638678,1.00004489028776,16799.9612505517,111.434142974909,16799.2071293094,1,0.000159593613220105,11.6923485995452,2.68159448328606,0.011858010805091,0.229346094196196,0,16802.6428450349,0.0604272515442612,21547.4004765071,3.99981437137274,1.00001305239927,26867.292972808,178.210754288636,26866.9422947501,1,0.000185628627255232,16.5490408192202,1.24689254288939,0.00551375882465689,0.0753453059008252,0,26868.5398653509,0.836949114684595,0.6,0.6,0.35,0.35,1,4,14972.8350392106,5985.63896850355,0.782747999606498,0.782669380270195,342.184540935206,0.998461452778431,0,9.9,0,0,0,0,0,0,0,0,0.999999999999982,0,0,3003,45,271.744659361755,224.654049914884
2262,18383.7879645589,428.049880005174,7350.12225417284,101.887323411791,961.031459064794,0.0805248237310745,7762.97030877405,0.999871199919599,1.0000362280074,18382.4140538263,121.93055241903,18381.7481197195,1,0.000128800080400862,12.4189806530614,2.36796140171369,0.0104711253183779,0.190672766780578,0,18384.782015228,0.0568883248726468,26704.5290861875,3.999850218283,1.0000105317783,29399.8502350596,195.009206609151,29399.5406056158,1,0.000149781717002898,17.5784844081273,1.10093123680156,0.00486831792913649,0.0626294742618737,0,29400.9511662964,0.763393467833807,0.6,0.6,0.35,0.35,1,4,16382.6792537697,6549.79689607168,0.778850469978907,0.778779003851821,337.184540935206,0.998730848477539,0,9.9,0,0,0,0,0,0,0,0,0.999999999999962,0,0,3003,45,271.744659361755,224.654049914884
2267,20115.0680326728,428.049880005174,8042.83187037553,101.887323411791,966.031459064794,0.0758126758363554,9619.2380818492,0.999896052468609,1.00002923718652,20113.8548092124,133.415198949506,20113.2667538808,1,0.000103947531390801,13.1907919903147,2.09100290876112,0.00924641486254166,0.158519891019162,0,20115.9458121211,0.053557029276498,33095.1378085602,3.9998791399763,1.00000849813385,32170.7634672763,213.388674078444,32170.4900781456,1,0.000120860023702385,18.671844044432,0.972069179870742,0.00429848991338842,0.0520606951063634,0,32171.7355364561,0.688738900149272,0.6,0.6,0.35,0.35,1,4,17925.3193131811,7167.05838413401,0.774971960171425,0.774906993661236,332.184540935206,0.998975724299072,0,9.9,0,0,0,0,0,0,0,0,1.00000000000007,0,0,3003,45,271.744659361755,224.654049914884
2272,22009.3901618644,428.049880005174,8800.74680432435,101.887323411791,971.031459064794,0.071376273192562,11919.3733323874,0.999916110009971,1.00002359532482,22008.3188363755,145.981178841679,22007.7995551965,1,8.38899900293412e-05,14.0105885414739,1.84643254495389,0.00816492471378611,0.131788364171006,0,22010.1652689205,0.0504211120568612,41014.195241527,3.99990247516862,1.00000685732096,35202.4892135672,233.498110953591,35202.2478204555,1,9.75248313812752e-05,19.83309801246,0.858300132582501,0.00379540318627982,0.0432761504049081,0,35203.3475136998,0.612952077247477,0.6,0.6,0.35,0.35,1,4,19613.258271135,7842.42574236446,0.771112412710669,0.771053352317545,327.184540935206,0.99919566290129,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3003,45,271.744659361755,224.654049914884
2277,24082.1087196374,428.049880005174,9630.00947311781,101.887323411791,976.031459064794,0.0671994797555708,14769.5128664022,0.999932297543826,1.00001904213932,24081.1626987018,159.730352180489,24080.7041505785,1,6.77024561736547e-05,14.8813509535603,1.63046424865385,0.00720991290754731,0.109564262931637,0,24082.7931629505,0.0474690569889218,50827.2037583536,3.99992130353418,1.0000055334143,38519.5981692757,255.500494656806,38519.3850255596,1,7.86964658246968e-05,21.0664714415473,0.757853970334634,0.00335123025681975,0.035974414245757,0,38520.356023246,0.535998124621074,0.6,0.6,0.35,0.35,1,4,21460.1769875052,8581.37231307863,0.767271767005641,0.767218073731669,322.184540935206,0.999390218080592,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3003,45,271.744659361755,224.654049914884
2282,26350.0240578921,428.049880005174,10537.3406485898,101.887323411791,981.031459064794,0.0632671037315352,18301.1727311849,0.999945361678382,1.00001536756394,26349.1886876792,174.774168565376,26348.7837710597,1,5.46383216182912e-05,15.8062454037309,1.43975411164666,0.00636659268170152,0.091087672933815,0,26350.6284417908,0.0446900375300314,62987.0654938389,3.99993649590651,1.00000446517643,42148.9743279431,279.574146717247,42148.7861261768,1,6.35040934919847e-05,22.3764516757104,0.669168725316564,0.00295906410334985,0.0299050419170322,0,42149.6434966684,0.457840531276634,0.6,0.6,0.35,0.35,1,4,23481.0450044798,9389.8868299703,0.763449959672214,0.763401143963889,317.184540935206,0.999558913168583,0,9.9,0,0,0,0,0,0,0,0,1.00000000000002,0,0,3003,45,271.744659361755,224.654049914884
2287,28831.518699237,428.049880005174,11530.0939341065,101.887323411791,986.031459064794,0.0595648423034707,22677.316874595,0.99995590501687,1.00001240206279,28830.7810390263,191.234570631862,28830.4234823039,1,4.40949831299091e-05,16.788635097327,1.27134886364466,0.0056219046750367,0.0757267554077153,0,28832.05238789,0.0420738734513092,78054.9813887429,3.99994875472797,1.00000360321231,46120.0329027662,305.914178244048,46119.8667230946,1,5.12452720321171e-05,23.7678046060956,0.590865977830054,0.0026128093539645,0.024859930802297,0,46120.623768744,0.378441045715994,0.6,0.6,0.35,0.35,1,4,25692.2418828487,10274.5219600819,0.75964692482845,0.759602541998749,312.184540935206,0.999701239288988,0,9.9,0,0,0,0,0,0,0,0,1.00000000000001,0,0,3003,45,271.744659361755,224.654049914884
2292,31546.7063209494,428.049880005174,12616.3153602913,101.887323411791,991.031459064794,0.0560792296371452,28099.8768868092,0.999964413921885,1.00001000881139,31546.0549430295,209.244982437114,31545.7392076755,1,3.55860781152139e-05,17.8320924749119,1.1226403257958,0.00496431552066905,0.0629561745137457,0,31547.1775833552,0.0396109906087201,96726.3474297719,3.99995864664848,1.00000290767642,50464.9587220607,334.734071203428,50464.8119867167,1,4.13533515214419e-05,25.2455920013341,0.521729188199737,0.00230708647021924,0.0206661498835982,0,50465.4804512488,0.297759563519416,0.6,0.6,0.35,0.35,1,4,28111.6899445278,11242.447407527,0.755862594363174,0.755822240445558,307.184540935206,0.999816653461028,0,9.9,0,0,0,0,0,0,0,0,1.00000000000001,0,0,3003,45,271.744659361755,224.654049914884
2297,34517.5947920255,428.049880005174,13804.8086018595,101.887323411791,996.031459064794,0.0527975878904508,34819.0698845872,0.999971280930701,1.00000807738584,34517.0196049164,228.95139103941,34516.740799883,1,2.87190692986702e-05,18.9404121919499,0.991325147952772,0.00438363980424716,0.0523391538635103,0,34518.0109300643,0.0372923835020358,119862.843280775,3.99996662880239,1.00000234642458,55218.9671076702,366.267408825176,55218.8375408326,1,3.33711976065227e-05,26.8151899266505,0.460684609143816,0.00203714734163395,0.0171799868061334,0,55219.4277922793,0.215754005703506,0.6,0.6,0.35,0.35,1,4,30758.9995397803,12301.508026425,0.752096898180154,0.752060206172135,302.184540935206,0.999904576534319,0,9.9,0,0,0,0,0,0,0,0,0.99999999999997,0,0,3003,45,271.744659361755,224.654049914884
2302,37768.2645567902,428.049880005174,15105.2063329613,101.887323411791,1001.03145906479,0.049707981102611,43144.9444603542,0.999976822850618,1.00000651866924,37767.7566490856,250.513529853385,37767.510455177,1,2.31771493823452e-05,20.1176249062489,0.875369226255241,0.00387088271850068,0.04351255331256,0,37768.6320183118,0.0351095804075187,148532.193859724,3.99997306999267,1.00000189352407,60420.5893060954,400.769768867331,60420.4748984718,1,2.69300073341023e-05,28.482308302093,0.406784466963153,0.00179880091291106,0.0142820049080524,0,60420.9960905623,0.132380186930278,0.6,0.6,0.35,0.35,1,4,33655.6279915177,13460.287404075,0.748349764419982,0.74831640087833,297.184540935206,0.999964390938529,0,9.9,0,0,0,0,0,0,0,0,0.999999999999934,0,0,3003,45,271.744659361755,224.654049914884
2307,41325.0638182162,428.049880005174,16528.0483022968,101.887323411791,1006.03145906479,0.0467991717808064,53461.6874792314,0.999981295366037,1.00000526074068,41324.6153206503,274.106173421874,41324.397923709,1,1.87046339634248e-05,21.3680119260318,0.772976261490136,0.00341810102830938,0.0361744585395167,0,41325.3882969118,0.0330546108528248,184057.438645164,3.99997826777175,1.00000152805243,66111.9847975502,438.52079516215,66111.8837751258,1,2.17322282501341e-05,30.2530116752824,0.359192137433817,0.00158834763173234,0.0118729381817972,0,66112.3439896876,0.047591672533982,0.6,0.6,0.35,0.35,1,4,36825.0535113781,14728.1774323027,0.744621119661639,0.744590781615271,292.184540935206,0.999995438229005,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3003,45,271.744659361755,224.654049914884
2312,45216.8221023771,428.049880005174,18084.8667605807,101.887323411791,1011.03145906479,0.0440605800273423,66245.351891793,0.99998490482915,1.00000424555733,45216.4260659957,299.920554095749,45216.2340978817,1,1.50951708500629e-05,22.6961207713735,0.682559980054954,0.00301828023180301,0.0300738609443718,0,45217.1086259757,0.0311199752402183,228077.982179709,3.99998246221567,1.00000123312877,72339.2830134029,479.826464227901,72339.1938098618,1,1.75377843314308e-05,32.1337412838428,0.317169076655565,0.00140252165697091,0.00987028164115584,0,72339.6001824795,0,0.6,0.6,0.35,0.35,1,4,40292.9654966069,16115.4544306519,0.740910889160396,0.740883301392813,289.415,1,0,9.9,0,0,0,0,0,0,0,0,0.999999999999979,0,0,3003,45,271.744659361755,224.654049914884
