"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,295.303071899275,354.86722543109,91.2654254334444,87.8049366794127,831.525317038262,1.07194587166461,2.93716311100257,0.746010014874553,1.46596996960334,496.941630874846,9.88864151277856,288.137134458431,0.999904156994352,0.253989985125447,1.36757835293199,143.812369378232,0.635938297390543,105.158413095607,9.5843005648022e-05,535.01409755218,0.923550657750444,3.95687502186729,3.19303997329891,1.36122952415501,588.508957405441,5.97247726913955,367.485868413812,0.995563499551843,0.806960026701092,1.47390888927593,126.421130571509,0.559034239387211,85.7726902194166,0.00443650044815691,595.152351814421,2.38761713288794,0.5,0.5,0.25,0.25,1,4,465.23598692462,129.324116308433,0.949176539788356,0.943782562443604,466.690682961738,0.984599337080471,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,-0.433846412337971,57.1962154735898,51.5283741118672,3001,80,954.309479853184,924.757724903698
2067,318.300806535995,354.86785510177,101.740528445986,87.8274489640076,829.866997486381,1.01941641752392,3.24765980367431,0.764576249930613,1.42800904490038,527.892094414759,10.5045247867593,314.21949451577,0.999949503976488,0.235423750069387,1.40081032672488,138.163572349816,0.610959316930886,98.6311777646909,5.04960235115925e-05,555.388289348196,0.858854415290276,4.57545903989511,3.28257028320394,1.31819228743898,642.873753331698,6.5241978569492,414.539438243557,0.997517695764639,0.717429716796064,1.53482623360963,119.429042106444,0.528115224194696,77.8127448509717,0.00248230423536089,634.282154393717,2.40534198352,0.5,0.5,0.25,0.25,1,4,482.854827237534,137.816844992626,0.944519707414407,0.939533912354654,468.349002513619,0.984326868944106,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,-0.288922239537981,53.4556522881368,46.9531620414487,3001,80,954.309479853184,924.757724903698
2072,343.090448265595,354.868181367353,112.884074992203,87.8399013978788,828.894412517858,0.969458886481187,3.59099652871907,0.782182366345851,1.39278517100712,560.80770827391,11.1595125869425,342.254183886903,0.999974390320038,0.217817633654149,1.43666244172816,132.744921422372,0.586998042529729,92.3981288622632,2.56096799623462e-05,577.737408842936,0.801157464384178,5.25821101295994,3.3608397045551,1.28134822852279,700.039647912475,7.10434536644327,464.380944602072,0.998646814340618,0.639160295444899,1.59937126655584,113.162765674299,0.500405749811749,70.7545321343611,0.00135318565938236,676.651418387988,2.41570822605652,0.5,0.5,0.25,0.25,1,4,502.209527469011,147.023418887097,0.939887298445027,0.935283974941725,469.321587482142,0.984166009851825,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,-0.155003027377965,49.77199173857,42.6852528066593,3001,80,954.309479853184,924.757724903698
2077,369.811248489589,354.868343863627,124.74869060384,87.8466009494401,828.556483088217,0.921948434427434,3.97064001363951,0.798818663742298,1.3601429762136,595.872238362446,11.8572616711743,372.381000722484,0.999987542748276,0.201181336257702,1.47529181180106,127.559134262546,0.564066491708978,86.4636631493395,1.24572517244959e-05,602.218300617096,0.749307108732613,6.01110164237037,3.42947625009076,1.24958438818562,760.387444474043,7.71678437637038,517.235437569285,0.999284146851303,0.570523749909243,1.66765318735489,107.522608376335,0.475464974240155,64.4754012354811,0.000715853148697376,722.458031437837,2.41930499991102,0.5,0.5,0.25,0.25,1,4,523.436624138235,156.985656670608,0.935278711706116,0.93103219203812,469.659516911783,0.984109935058672,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,-0.0309706917735872,46.1411530035062,38.6672408255102,3001,80,954.309479853184,924.757724903698
2082,398.613422407702,354.868421362966,137.39353932242,87.8500926467918,828.807298681269,0.876765773138526,4.39042539650146,0.814485884425925,1.32993166025447,633.286537079034,12.6017688013357,404.752794902397,0.999994211340367,0.185514115574075,1.51686083216246,122.60624151503,0.542164799979462,80.8289323024056,5.78865963307695e-06,628.99898320745,0.7023896555705,6.84096807046567,3.48985890976056,1.22202750715868,824.310215932632,8.36550398329015,573.361630109165,0.99963403073183,0.510141090239441,1.73981421489773,102.421715220057,0.452908824703091,58.8693403830348,0.000365969268169564,771.928310775518,2.41663567553782,0.5,0.5,0.25,0.25,1,4,546.682259618556,167.751800868247,0.930693356517555,0.926778553329617,469.408701318731,0.984151563551024,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,0.0841701544630873,42.5572059734385,34.8478959117598,3001,80,954.309479853184,924.757724903698
2087,429.658962306565,354.868456612802,150.883844444247,87.8518481480946,829.605492475245,0.833797148479389,4.85459457336865,0.829193979622638,1.30200525529368,673.269110089103,13.3973820216631,439.536431399929,0.999997441531677,0.170806020377362,1.56153718883324,117.883941681793,0.521282790116888,75.4922409307933,2.55846832253326e-06,658.259597681407,0.659676044548147,7.75554550442013,3.54314668366687,1.19798684623442,892.214694402727,9.05463190399912,633.047426710994,0.999819972868262,0.456853316333134,1.81602296480994,97.785834640528,0.432408960780415,53.8461443139086,0.000180027131737592,825.3169275817,2.40813133443719,0.5,0.5,0.25,0.25,1,4,572.103030343556,179.376467492222,0.926130662277458,0.922523427082672,468.610507524755,0.984283694791099,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,0.191291601913342,39.0125319131489,31.1820184511696,3001,80,954.309479853184,924.757724903698
2092,463.122526168123,354.868471834803,165.290713821143,87.8526958392583,830.913662053173,0.792934214530134,5.36783875664899,0.84296084775139,1.27622281305911,716.056770299766,14.248813672195,476.913786939655,0.999998929530488,0.15703915224861,1.60949393994225,113.3879541372,0.501401533194699,70.4494445883213,1.07046951192125e-06,690.193429073097,0.620579882218313,8.76351616085539,3.59031152977069,1.17691095254233,964.523792999853,9.78846006802107,696.607693452821,0.999915169683602,0.409688470229311,1.89646971528527,93.5520867425263,0.413687327575451,49.3295969814388,8.48303163981656e-05,882.906947963456,2.39416209146199,0.5,0.5,0.25,0.25,1,4,599.866898581911,191.920621164878,0.921590086657833,0.91826743423953,467.302337946827,0.984499104913041,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,0.291155111683774,35.4979806109567,27.6297734635575,3001,80,954.309479853184,924.757724903698
2097,499.192404667047,354.86847804593,180.691178361399,87.8530872129806,832.697864603787,0.754073849901024,5.93534566133196,0.855811080105855,1.25244855028243,761.905398714908,15.161155529028,517.082788559765,0.999999578169002,0.144188919894145,1.66090967144241,109.112362760409,0.482494868126528,65.6943388532685,4.21830997687778e-07,725.008006249677,0.584625423238573,9.87457431286025,3.63216950981984,1.15835525012704,1041.67962968517,10.5714753050637,764.38353875919,0.999961888864512,0.367830490180163,1.981363115737,89.6674284054198,0.396509368408766,45.2554242547644,3.8111135487795e-05,945.010166342446,2.37504637555426,0.5,0.5,0.25,0.25,1,4,630.154172025015,205.451617929095,0.917071122253011,0.914011357740541,465.518135396212,0.984790617240427,1,9.9,0.5,2,0,0.15,0,0.5,0.53,0.15,0.384421768727676,32.0030196728444,24.1558631304407,3001,80,954.309479853184,924.757724903698
2102,532.577708389521,356.084616101061,196.590986438977,88.0402352742177,825.472004204471,0.763596715838881,1.71503069096391,0.631680038340571,1.25820504864665,473.983102410759,3.14392991829057,376.713718420208,0.872341427728294,0.368319961659429,1.64773501843103,276.370041019129,1.22210832138659,167.727236435314,0.127658572271706,750.353143429888,0.583779428514259,2.93428589430282,2.98329706903295,1.15792850433714,729.974154605134,4.84191856749585,630.413839775896,0.976838722774079,1.01670293096705,1.9835034394482,248.774039374433,1.10007880211374,125.421531632756,0.0231612772259208,978.748193979567,2.45201574279386,0.5,0.5,0.25,0.25,1,4,668.639686110373,218.040628913798,0.912582572684345,0.909710615387472,472.743995795529,0.983593729737312,0,9.9,0,0,0,0,0,0,0,0,-1.46735063080746,0,0,3001,80,954.309479853184,924.757724903698
2107,569.147105160256,357.105645934147,213.550467299504,88.1648668472939,818.570478398629,0.731767916022202,1.86746844286068,0.651260329476418,1.23914659460432,510.467670371421,3.38593205757363,411.950993203046,0.898182363645551,0.348739670523582,1.69336010430761,273.347414422416,1.20874226657592,161.423086399088,0.101817636354449,783.815084793836,0.552818629552591,3.27216096920023,3.06370569160721,1.14263224056579,798.316568020746,5.29523379568161,698.664486856634,0.985462626397352,0.93629430839279,2.06692064898492,243.972278728044,1.07884541653541,118.03659654175,0.0145373736026476,1042.28884674879,2.52443966869949,0.5,0.5,0.25,0.25,1,4,698.457622059788,232.195897834462,0.908090754406336,0.905429386017632,479.645521601371,0.982410073065285,0,9.9,0,0,0,0,0,0,0,0,-1.34277350008272,0,0,3001,80,954.309479853184,924.757724903698
2112,609.345866788511,357.910383192244,231.662149289256,88.2420919177478,812.298624835939,0.700115974132482,2.04014026053983,0.67106780796277,1.22072207206861,550.692392560035,3.65274263985071,451.120205950602,0.921225678102339,0.32893219203723,1.74359979942068,269.928692262718,1.19362467718574,154.811151247209,0.0787743218976611,820.621084822753,0.52378116625437,3.64502275078289,3.13886320592815,1.12886966037837,871.365393630486,5.77976665595101,771.891941305626,0.991186866351607,0.861136794071853,2.15523148426866,239.056229057372,1.0571066448917,110.919050135578,0.00881313364839331,1110.42162268786,2.58935770884897,0.5,0.5,0.25,0.25,1,4,731.255448685555,247.374176994287,0.903621612650878,0.901154972355784,485.917375164061,0.981299926073175,0,9.9,0,0,0,0,0,0,0,0,-1.21637713793783,0,0,3001,80,954.309479853184,924.757724903698
2117,653.433279072896,358.524797975466,251.020272605633,88.2882641177281,806.661075252035,0.668872016654404,2.23518742857394,0.690898897798698,1.20307513259286,594.916034558953,3.94607805722954,494.496161080808,0.940984214691029,0.309101102201302,1.79866267781759,266.159350644931,1.17695664855189,147.976245867222,0.0590157853089714,861.075385203884,0.49653526831997,4.05601728669404,3.20886346442548,1.11648881440236,949.477063119254,6.29788135967001,850.413412898808,0.994845570330234,0.791136535574519,2.24855893556163,234.090980389571,1.03515031528268,104.10711353274,0.00515442966976565,1183.56804350882,2.64699913035893,0.5,0.5,0.25,0.25,1,4,767.304275755181,263.669370892678,0.899174724460323,0.896888267890195,491.554924747965,0.980273874734974,0,9.9,0,0,0,0,0,0,0,0,-1.08942373498705,0,0,3001,80,954.309479853184,924.757724903698
2122,701.657930907925,358.978549517446,271.735261524727,88.3148627930582,801.656716529412,0.638251508880628,2.45480104577765,0.710547731475834,1.18632414987996,643.383614541224,4.26756351525194,542.333741251351,0.957245804372965,0.289452268524166,1.85870951086436,262.091958795548,1.15897064179391,141.007487863806,0.0427541956270346,905.475573336772,0.470939183371645,4.5088973396836,3.27390188029357,1.10534325638453,1033.07725665222,6.85240144337419,934.621214437332,0.997097378319325,0.726098119706427,2.34710403256515,229.119711278393,1.01316736327306,97.6180467927483,0.00290262168067534,1262.19696793062,2.69761526232249,0.5,0.5,0.25,0.25,1,4,806.869283400398,281.185929530743,0.894749631901697,0.892630074497082,496.559283470588,0.979340582622699,0,9.9,0,0,0,0,0,0,0,0,-0.963016318697365,0,0,3001,80,954.309479853184,924.757724903698
2127,754.263239510501,359.302323728455,293.931082796001,88.3295941588088,797.279442397104,0.60844012405585,2.70124706227046,0.729820791972053,1.17055516083656,696.332415501732,4.61877291202299,594.873645257424,0.970080297884865,0.270179208027947,1.92386253725947,257.781831668685,1.13991125963892,133.991814215527,0.0299197021151354,954.114247170417,0.44685506274028,5.00802668747438,3.33422399598536,1.09529879352468,1122.64948569336,7.44653403860405,1024.97098721406,0.998430228445867,0.665776004014639,2.45112763590034,224.170028586554,0.991279866409743,91.4558774105671,0.00156977155413307,1346.81951427991,2.74147230982153,0.5,0.5,0.25,0.25,1,4,850.211205653558,300.037717293708,0.890345869126108,0.8883810877928,500.936557602896,0.978506800010251,0,9.9,0,0,0,0,0,0,0,0,-0.838102514975819,0,0,3001,80,954.309479853184,924.757724903698
2132,811.496327103835,359.525348433991,317.743022270148,88.3374171008209,793.518885042091,0.579584525257616,2.97691501904836,0.748548813537562,1.15581928601235,754.001590909233,5.00129255250094,652.352491461348,0.979792276127529,0.251451186462438,1.99422040382912,253.282873741645,1.12001686768555,127.008465691814,0.0202077238724707,1007.28446465088,0.424156387956969,5.55837669591521,3.39009297796338,1.0862359971225,1218.72530020284,8.08380491624543,1121.97101130078,0.999187223003914,0.609907022036618,2.56093277848428,219.25921305378,0.969564240123814,85.6169341483266,0.000812776996086062,1437.98451325662,2.77884534638362,0.5,0.5,0.25,0.25,1,4,897.591186450396,320.346999940743,0.885962988243045,0.884141899852848,504.697114957908,0.977777420200799,0,9.9,0,0,0,0,0,0,0,0,-0.715497891487339,0,0,3001,80,954.309479853184,924.757724903698
2137,873.618344927537,359.673534429684,343.316198738918,88.3413878142408,790.36115686302,0.551789096113616,3.28438281964372,0.766594153208009,1.14213449584096,816.643284384968,5.41679490532549,715.014989354358,0.986839526300259,0.233405846791991,2.06987507343891,248.644366150215,1.09950538711625,120.125300961818,0.0131604736997408,1065.28765053518,0.402730802917817,6.16552842185357,3.44177180460261,1.07805013780382,1321.87756746501,8.76801390499543,1226.17448030563,0.999598517687099,0.558228195397386,2.67685046684599,214.398098106182,0.948068389825535,80.0934160355985,0.000401482312900825,1536.27566557119,2.8100129049447,0.5,0.5,0.25,0.25,1,4,949.277825391901,342.243811397623,0.881600579555287,0.879913013878431,507.85484313698,0.977155583789391,0,9.9,0,0,0,0,0,0,0,0,-0.59585951024362,0,0,3001,80,954.309479853184,924.757724903698
2142,940.914462630563,359.768425196291,370.804870128404,88.3433070686066,787.789592731194,0.52511792557724,3.62648856607007,0.783853351041686,1.12949052043943,884.533331076179,5.8671095850283,783.125944901288,0.991744155780859,0.216146648958314,2.15092737349964,243.909036237422,1.07856575824188,113.397151034706,0.00825584421914127,1128.4423673136,0.382480157531287,6.83568719411665,3.48951509919853,1.07064983580308,1432.71709810014,9.50321251169824,1338.17523730855,0.9998115311044,0.510484900801472,2.79922975014854,209.5937185852,0.926823423583755,74.8754969377124,0.000188468895599869,1642.31081668534,2.83525204113157,0.5,0.5,0.25,0.25,1,4,1005.55499351315,365.865792187077,0.877258283982919,0.875694864386221,510.426407268806,0.976642823437116,0,9.9,0,0,0,0,0,0,0,0,-0.479697447336129,0,0,3001,80,954.309479853184,924.757724903698
2147,1013.70225506972,359.826919690261,400.372460634749,88.344187243995,785.785458228162,0.499600391176758,4.00640141433419,0.800255729167696,1.11785533539182,957.980180294896,6.35428253589604,856.980460677508,0.995017990966782,0.199744270832304,2.23749891940403,239.112380718371,1.05735494753664,106.865920088158,0.0049820090332181,1197.09256101327,0.363319103812733,7.57571331549692,3.53356649728814,1.06395524868074,1551.89233181308,10.2937018369161,1458.60677292336,0.999916271782839,0.466433502711864,2.92843188677779,204.850984611379,0.905851053951517,69.9524498200913,8.37282171611831e-05,1756.74331642445,2.85483401524033,0.5,0.5,0.25,0.25,1,4,1066.72918111892,391.358492316458,0.872935797768805,0.871487837809493,512.430541771838,0.976239235565996,0,9.9,0,0,0,0,0,0,0,0,-0.367386569742482,0,0,3001,80,954.309479853184,924.757724903698
2152,1092.33789102698,359.861581629451,432.192165406038,88.3445685761449,784.328583911113,0.475238466027412,4.42768615235008,0.815759428247888,1.10718182770134,1037.33141878743,6.880619300817,936.91152874236,0.997112924715466,0.184240571752112,2.32973950310975,234.28296024027,1.03599925018247,100.561869654331,0.00288707528453447,1271.6143790277,0.345173134283843,8.39317015763621,3.57415867775501,1.05789625797208,1680.09148106071,11.1440467938757,1588.14389256026,0.999964956274311,0.425841322244991,3.06482791648018,200.173647085201,0.885167867410757,65.3131766416078,3.50437256889657e-05,1880.26512814591,2.86902081380646,0.5,0.5,0.25,0.25,1,4,1133.13557315158,418.876063922705,0.868632871086867,0.867292290217268,513.887416088887,0.975943663273187,0,9.9,0,0,0,0,0,0,0,0,-0.259177651294015,0,0,3001,80,954.309479853184,924.757724903698
2157,1177.2202789434,359.881289365607,466.447967585413,88.3447239377038,783.397907321447,0.452014146710562,4.894360398593,0.830346308610735,1.09741368172011,1122.97807738063,7.44871358726569,1023.29513116736,0.998396746003448,0.169653691389265,2.42783038917322,229.443274692941,1.01459816069218,94.5054793432567,0.0016032539965517,1352.42135207357,0.327976605459112,9.2963885420016,3.61151427185532,1.05241087685774,1818.04643038086,12.0591019727162,1727.50630990163,0.99998624802556,0.388485728144677,3.20879861350032,195.564806931941,0.864787576253044,60.9464259019387,1.37519744398684e-05,2013.61123731279,2.87806254921785,0.5,0.5,0.25,0.25,1,4,1205.14266683275,448.582243392358,0.864349302851381,0.863108560641426,514.818092678553,0.975753878982789,0,9.9,0,0,0,0,0,0,0,0,-0.15522024974488,0,0,3001,80,954.309479853184,924.757724903698
2162,1268.79361924298,359.8920164733,503.335925062745,88.3447831759848,782.971914256714,0.42989601759321,5.41094545477564,0.844016766785142,1.08849004861896,1215.35721919665,8.06146443493141,1116.55335824031,0.999148989845376,0.155983233214858,2.53198448944215,224.610879809183,0.993229310516207,88.7094216989731,0.000851010154623522,1439.96809900584,0.311671001743139,10.294546183386,3.64584677108285,1.04744394280915,1966.53778584989,13.0440451335423,1877.46351425339,0.999994966163414,0.354153228917148,3.36073595859389,191.027146881289,0.84472204350906,56.8408673679956,5.03383658578826e-06,2157.56493273118,2.88219571726937,0.5,0.5,0.25,0.25,1,4,1283.1555730241,480.651527889189,0.860084933762807,0.858936979835447,515.244085743286,0.975666758094698,0,9.9,0,0,0,0,0,0,0,0,-0.0555811236409318,0,0,3001,80,954.309479853184,924.757724903698
