Run.ID,Future.ID,time,S,Delta.Temp,CO2.Concentration,alfa,epsilon,size.factor,Eta.re,Eta.ce,Gamma.re,Gamma.ce,Nu.re,Nu.ce,k.re,k.ce,lambda.S,sigma.utility,Climate.Model,Beta.Delta.Temp,CO2.base,CO2.Disaster,Delta.Temp.Disaster,qsi,Delta.S,S.0,policy.name,Cost.S.Damage,policy.status,Policy.Duration,Policy.Start.Time,ce.tax_N,RD.subsidy_N,RD.subsidy.GF_N,Tec.subsidy_N,Tec.subsidy.GF_N,ce.tax_S,RD.subsidy_S,Tec.subsidy_S,dS.lag,rho,Region,Ace,Agg.demand.ce.tech,Agg.demand.re.tech,Are,Consumption,Gamma.ce.t,Gamma.re.t,L,Labor.ce,Labor.re,Price.ce,Price.re,Profits.ce,Profits.re,RelLabor,RelPrice,Utility.Consumer,Y,Yce,Yce.0,Yre,Yre.0,labor.growth,sce,sre
1,1,2062,724.178798,3.422144608,574.037202,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.962060472,1,295,9.9,0,0,0,0,0,0,0,0,-4.860211519,0.001,N,291.3245974,270.4250543,92.20689521,130.514302,323.1413302,0.25,0.25,1,0.745728706,0.254271294,1.158002694,1.983130678,1.19581959,0.407738891,0.340970238,1.712544098,0.948193332,362.6319495,233.5271375,193.2,46.49562241,45.55074,0,0.687419071,0.312580929
1,1,2062,724.178798,3.422144608,574.037202,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.962060472,1,295,9.9,0,0,0,0,0,0,0,0,-4.860211519,0.001,S,109.2518321,419.067207,75.28099963,30.33975621,110.1284217,0.25,0.25,4,3.390866611,0.609133389,1.086112077,2.562558525,1.853115189,0.33289258,0.179639443,2.359386826,0.942274885,494.3482066,385.8415867,257.54634,29.37728013,27.82166,0,0.820571259,0.179428741
1,1,2067,699.0507495,3.636234505,599.1652505,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.955215357,1,295,9.9,0,0,0,0,0,0,0,0,-5.097089523,0.001,N,296.3898993,275.3513759,92.70207486,131.5313334,327.97243,0.25,0.25,1,0.748128771,0.251871229,1.156143712,1.992556843,1.217603784,0.409928575,0.336668283,1.723450833,0.943489906,368.0534508,238.1636236,193.2,46.52418082,45.55074,0,0.691613884,0.308386116
1,1,2067,699.0507495,3.636234505,599.1652505,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.955215357,1,295,9.9,0,0,0,0,0,0,0,0,-5.097089523,0.001,S,113.0209505,433.958853,75.94091203,30.77895868,113.5929201,0.25,0.25,4,3.404267919,0.595732081,1.083972163,2.59122128,1.918966048,0.335810713,0.174995651,2.390486922,0.937788013,509.899765,400.3413257,257.54634,29.30699613,27.82166,0,0.829650926,0.170349074
1,1,2072,672.7150918,3.851184461,625.5009082,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.947297614,1,295,9.9,0,0,0,0,0,0,0,0,-5.34061405,0.001,N,301.5752555,280.4000607,93.18426713,132.5422319,332.9009945,0.25,0.25,1,0.75056698,0.24943302,1.154264324,2.002271785,1.239929069,0.412060829,0.33232613,1.734673543,0.938806328,373.5843278,242.9253463,193.2,46.53926996,45.55074,0,0.695903992,0.304096008
1,1,2072,672.7150918,3.851184461,625.5009082,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.947297614,1,295,9.9,0,0,0,0,0,0,0,0,-5.34061405,0.001,S,116.8587612,449.1412552,76.53254423,31.19797134,117.1069807,0.25,0.25,4,3.417642315,0.582357685,1.081849109,2.620807302,1.98610263,0.338426911,0.170397494,2.422525731,0.93330319,525.6737994,415.1607203,257.54634,29.20189674,27.82166,0,0.83857667,0.16142333
1,1,2077,645.1381094,4.066775425,653.0778906,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.938099809,1,295,9.9,0,0,0,0,0,0,0,0,-5.590923216,0.001,N,306.8846107,285.5752006,93.65285861,133.5464155,337.9301235,0.25,0.25,1,0.753043436,0.246956564,1.152364807,2.012286032,1.262813537,0.414132941,0.327944648,1.746223089,0.934141867,379.2280592,247.8166627,193.2,46.54053008,45.55074,0,0.700290294,0.299709706
1,1,2077,645.1381094,4.066775425,653.0778906,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.938099809,1,295,9.9,0,0,0,0,0,0,0,0,-5.590923216,0.001,S,120.7662108,464.6179481,77.05744016,31.59700245,120.6717346,0.25,0.25,4,3.430969604,0.569030396,1.079745892,2.651320702,2.054540567,0.340748,0.165851191,2.455504319,0.928819804,541.6753883,430.3030478,257.54634,29.06379455,27.82166,0,0.847327551,0.152672449
1,1,2082,616.2853927,4.282805524,681.9306073,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.927345909,1,295,9.9,0,0,0,0,0,0,0,0,-5.848156202,0.001,N,312.3220639,290.8810449,94.10722904,134.5432897,343.0630509,0.25,0.25,1,0.755558194,0.244441806,1.150445475,2.022610502,1.286275981,0.416142167,0.32352479,1.758110703,0.929495547,384.988274,252.8420958,193.2,46.52760823,45.55074,0,0.704773541,0.295226459
1,1,2082,616.2853927,4.282805524,681.9306073,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.927345909,1,295,9.9,0,0,0,0,0,0,0,0,-5.848156202,0.001,S,124.7442339,480.3923787,77.51729476,31.97630778,124.2883275,0.25,0.25,4,3.444230502,0.555769498,1.077665281,2.682765062,2.124295099,0.342781477,0.161362457,2.489423302,0.924336545,557.9096735,445.7714165,257.54634,28.89455207,27.82166,0,0.855883667,0.144116333
1,1,2087,586.121831,4.499089265,712.094169,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.914655776,1,295,9.9,0,0,0,0,0,0,0,0,-6.112453219,0.001,N,317.891874,296.3220061,94.54675251,135.5322486,348.3031508,0.25,0.25,1,0.758111258,0.241888742,1.148506684,2.033256511,1.310335911,0.41808574,0.319067604,1.770347999,0.924866001,390.8687587,258.00634,193.2,46.50015973,45.55074,0,0.709354311,0.290645689
1,1,2087,586.121831,4.499089265,712.094169,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,bcc-csm1-1,4.997053041,289.4150457,1298.216153,6,0.0100539,0.001822767,915.9700854,FWA,0.914655776,1,295,9.9,0,0,0,0,0,0,0,0,-6.112453219,0.001,S,128.7937609,496.4679364,77.9139446,32.33618979,127.9579235,0.25,0.25,4,3.457406668,0.542593332,1.075609831,2.715143387,2.195381215,0.344535463,0.156936509,2.524282792,0.919851063,574.381881,461.5687976,257.54634,28.69606997,27.82166,0,0.864226373,0.135773627
